,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,fitness_experience,fitness_education,fitness_skills,score,Unnamed: 0,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,ranking,shortlisted,gender_c_agg_perceived_foreign_c,relevant_exp_role_c,role_duration_months_c,degree_list_c,fitness_gender,fitness_foreign,gender_c_agg_perceived_foreign_c_coded
134,-0.12454440823418327,-0.4364781433247566,0.3882567230823104,-0.054154381532635056,-0.35138802111624295,-0.24531460894605517,0.9472742919805015,0.23939700760166585,293,968,"[{'institution': 'Eca Group Bureau Veritas', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Piquer Asesores Sl', 'start_date': 'April 2004', 'end_date': 'September 2019', 'role': 'Administrator', 'duration': '15 years, 5 months', 'duration_months': 185}]","['Commercial Management', 'Accounting', 'Collections', 'Microsoft Powerpoint', 'English', 'Rapidminer', 'Accounting Management', 'Reconciliation', 'Mfg/Pro (Erp)', 'Microstrategy', 'Billing', 'Management', 'Computer Science']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,40,0,WomanNo,[],0,['Graduate In Business Administration And Management'],0,1,3
135,-0.16319296338413367,-0.47417554078242097,0.36735141811528227,-0.4352380689921046,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,-2.150554834933885,294,973,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Montfrisa', 'start_date': 'February 2023', 'end_date': 'Current', 'role': 'Logistics Operator', 'duration': '2 years, 1 months', 'duration_months': 25}, {'institution': 'Gfa infrastructure And Environmental Protection Gmbh', 'start_date': 'January 2008', 'end_date': 'December 2021', 'role': 'Consultant', 'duration': '13 years, 11 months', 'duration_months': 167}]","['Commercial Management', 'Collections', 'English', 'G Suite', 'Self-Control', 'Typing', 'Rapidminer', 'Reconciliation', 'Accounting', 'Management', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,124,0,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",1,1,1
136,-0.176807471433653,-0.4552487376133168,0.18528350898332177,-0.0759237922162707,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.3426747049522326,295,973,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Montfrisa', 'start_date': 'February 2023', 'end_date': 'Current', 'role': 'Logistics Operator', 'duration': '2 years, 1 months', 'duration_months': 25}, {'institution': 'Gfa infrastructure And Environmental Protection Gmbh', 'start_date': 'January 2008', 'end_date': 'December 2021', 'role': 'Consultant', 'duration': '13 years, 11 months', 'duration_months': 167}]","['Commercial Management', 'Collections', 'English', 'G Suite', 'Self-Control', 'Typing', 'Rapidminer', 'Reconciliation', 'Accounting', 'Management', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,28,0,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",1,1,1
137,-0.1785806314181189,-0.4573140292915845,0.1848907753329176,-0.09567069183367993,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.23145256934393035,296,973,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Montfrisa', 'start_date': 'February 2023', 'end_date': 'Current', 'role': 'Logistics Operator', 'duration': '2 years, 1 months', 'duration_months': 25}, {'institution': 'Gfa infrastructure And Environmental Protection Gmbh', 'start_date': 'January 2008', 'end_date': 'December 2021', 'role': 'Consultant', 'duration': '13 years, 11 months', 'duration_months': 167}]","['Commercial Management', 'Collections', 'English', 'G Suite', 'Self-Control', 'Typing', 'Rapidminer', 'Reconciliation', 'Accounting', 'Management', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,42,0,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",1,1,1
138,-0.13144612680454296,-0.43214154346546596,0.44602954282115403,-0.06376251863550988,-0.35138802111624295,-0.24531460894605517,1.4889477130853739,0.490970885763303,299,989,"[{'institution': 'Ies Ses Estacions', 'start_date': 'October 2021', 'end_date': 'Current', 'degree': 'Fp Higher Degree Administration and Finance'}]","[{'institution': 'Naturandina Amrica Import', 'start_date': 'June 2006', 'end_date': 'July 2015', 'role': 'Participant', 'duration': '9 years, 1 months', 'duration_months': 109}]","['Solidworks (Cad)', 'English', 'Financial Management', 'Firefox', 'Adobe Dreamweaver', 'Accounting', 'Customer Service', 'Management', 'Javascript (Programming Language)', 'Spanish', 'Extensible Markup Language (Xml)', 'Sales', 'Supermarkets', 'Microsoft Excel', 'Stock Control', 'Adobe Flash', 'Billing', 'Real Estate', 'Social Security', 'Microsoft Office', 'Digital Photography', 'Operations', 'Microsoft Access']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,19,0,ManNo,[],0,['Fp Higher Degree Administration and Finance'],1,1,1
139,1.122596625794592,-0.3824978162947655,0.08191299423888321,0.13211124779507716,2.8458568303590224,-0.24531460894605517,-0.6777459713341155,-0.04092817092130073,301,996,"[{'institution': 'University Of Malaga', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Dxc Technology', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]","['Income Tax', 'Project Management', 'Registration Evaluation Authorisation And Restriction Of Chemicals (Reach) Regulations', 'Management', 'Billing', 'Customer Service', 'Fixed Income']",Man,Yes,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,95,0,ManYes,"[{'institution': 'Dxc Technology', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]",186,['Graduate In Economics'],1,0,2
140,-0.1386604445148188,-0.42295430512042503,-0.05032880293956147,-0.049757595509648506,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.490970885763303,303,997,"[{'institution': 'Fundacin San Valero', 'start_date': 'October 2021', 'end_date': 'Current', 'degree': 'Fp Higher Degree Administration and Finance'}]","[{'institution': 'Nadalfortunylegal Slp', 'start_date': 'January 1996', 'end_date': 'September 2005', 'role': 'Accountant', 'duration': '9 years, 8 months', 'duration_months': 116}]","['Sales', 'English']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,19,0,WomanNo,[],0,['Fp Higher Degree Administration and Finance'],0,1,3
141,1.0444647207886821,-0.2419130104655983,0.2624922590327046,0.15675878417134065,2.8458568303590224,-0.24531460894605517,0.4056008708756291,0.31486917105015705,304,1001,"[{'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]","['Sap Crm', 'English', 'Loans', 'Mfg/Pro (Erp)', 'Accounting', 'Customer Service', 'Management', 'Microsoft Dynamics', 'Jira', 'Income Tax', 'Project Management', 'Spanish', 'Securities (Finance)', 'Risk Prevention', 'Electronics', 'Sales', 'Commercial Banking', 'Human Capital Management (Hcm)', 'Operational Risk', 'Subsidies', 'Stock Control', 'Customer Relationship Management', 'Billing', 'Real Estate', 'Fixed Income', 'Python (Programming Language)', 'Office', 'German', 'Auditing', 'Registration Evaluation Authorisation And Restriction Of Chemicals (Reach) Regulations', 'Truncation', 'Operations', 'Sap Erp']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,30,0,ManNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]",186,['Graduate In Economics'],1,1,1
142,-0.18273220653047173,-0.4417142002734828,-0.057703048615777755,-0.06521571207407373,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.5550078729317196,306,1006,"[{'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Malaga', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Darga Expres And Luroda Negocios', 'start_date': 'August 2022', 'end_date': 'April 2024', 'role': 'Chief Accountant', 'duration': '1 year, 8 months', 'duration_months': 20}, {'institution': 'Legal Advice Jose Rodriguez Rodriguez Sl', 'start_date': 'January 2005', 'end_date': 'April 2007', 'role': 'Labor tax and accounting administrative', 'duration': '2 years, 3 months', 'duration_months': 27}, {'institution': 'Casting Ros', 'start_date': 'August 1990', 'end_date': 'November 2002', 'role': 'Production Specialist', 'duration': '12 years, 3 months', 'duration_months': 147}]","['Commercial Banking', 'Office', 'Operational Risk', 'English', 'Spanish', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Operations', 'Microsoft Dynamics']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,16,0,ManNo,[],0,"['Graduate In Economics', 'Master In Foreign Trade']",1,1,1
143,-0.14326874877739587,-0.4366936912683721,0.06213385307052571,-0.04813373980231712,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,0.3628969114264693,308,1007,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Seat', 'start_date': 'October 2022', 'end_date': 'May 2023', 'role': 'Warehouse', 'duration': '7 months', 'duration_months': 7}, {'institution': 'Biel', 'start_date': 'August 1975', 'end_date': 'July 1991', 'role': 'Apprentice', 'duration': '15 years, 11 months', 'duration_months': 191}]","['Accounting', 'Mfg/Pro (Erp)', 'Billing', 'English']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,26,0,WomanNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",0,1,3
144,-0.13503402025049413,-0.4327609032397973,0.0745272930124644,-0.02088960592472459,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,0.5550078729317196,309,1007,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Seat', 'start_date': 'October 2022', 'end_date': 'May 2023', 'role': 'Warehouse', 'duration': '7 months', 'duration_months': 7}, {'institution': 'Biel', 'start_date': 'August 1975', 'end_date': 'July 1991', 'role': 'Apprentice', 'duration': '15 years, 11 months', 'duration_months': 191}]","['Accounting', 'Mfg/Pro (Erp)', 'Billing', 'English']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,16,0,WomanNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",0,1,3
145,-0.1176734911587641,-0.4260042305423307,0.09708058412805012,0.01654775765069647,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,0.843174315189595,310,1007,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Seat', 'start_date': 'October 2022', 'end_date': 'May 2023', 'role': 'Warehouse', 'duration': '7 months', 'duration_months': 7}, {'institution': 'Biel', 'start_date': 'August 1975', 'end_date': 'July 1991', 'role': 'Apprentice', 'duration': '15 years, 11 months', 'duration_months': 191}]","['Accounting', 'Mfg/Pro (Erp)', 'Billing', 'English']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,9,1,WomanNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",0,1,3
146,-0.15828272454457026,-0.4286380880799781,-0.10436377510741043,-0.051016324591347785,-0.35138802111624295,-0.24531460894605517,-1.2194193924389878,0.843174315189595,313,1019,"[{'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Hothead Games', 'start_date': 'April 2021', 'end_date': 'July 2021', 'role': 'Product Ownerproducer', 'duration': '3 months', 'duration_months': 3}, {'institution': 'Toshl Finance', 'start_date': 'April 2001', 'end_date': 'December 2016', 'role': 'Business Specialist', 'duration': '15 years, 8 months', 'duration_months': 188}]","['Python (Programming Language)', 'Operational Risk', 'Stock Control', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Operations', 'Billing', 'Fixed Income']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,9,1,ManNo,[],0,['Graduate In Economics'],1,1,1
147,-0.1242665786844394,-0.4328694191504093,0.24221181586509954,0.032481703066897565,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.6922299882926125,315,1023,"[{'institution': 'Ies Ses Estacions', 'start_date': 'October 2021', 'end_date': 'Current', 'degree': 'Fp Higher Degree Administration and Finance'}]","[{'institution': 'Creditas', 'start_date': 'December 2013', 'end_date': 'August 2023', 'role': 'Planning Analyst', 'duration': '9 years, 8 months', 'duration_months': 116}]","['Microsoft Windows', 'English', 'Spanish', 'Sales', 'Real Estate', 'Php (Scripting Language)', 'Photography', 'Accounting', 'Customer Service', 'Management']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,12,0,WomanNo,[],0,['Fp Higher Degree Administration and Finance'],0,1,3
148,-0.14296574293323622,-0.42405558314279407,-0.05723494071112945,-0.06048472711219139,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.3903413344986483,316,1026,"[{'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'German School Abroad', 'start_date': 'June 2021', 'end_date': 'Current', 'role': 'Head Of Administration', 'duration': '3 years, 9 months', 'duration_months': 45}, {'institution': 'Beechamsmaytkline Seguros Equitativa', 'start_date': 'June 1983', 'end_date': 'December 1995', 'role': 'Security Guard', 'duration': '12 years, 6 months', 'duration_months': 150}]","['Sap Crm', 'Microsoft Dynamics', 'Customer Service', 'Management', 'Jira', 'Income Tax', 'Financial Analysis', 'Project Management', 'Spanish', 'Securities (Finance)', 'Risk Prevention', 'Subsidies', 'Stock Control', 'Customer Relationship Management', 'Billing', 'Fixed Income', 'Python (Programming Language)', 'Office', 'German', 'Truncation', 'Operations', 'Sap Erp']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,24,0,WomanNo,[],0,['Graduate In Economics'],0,1,3
149,-0.15917346308264343,-0.4479076099294487,0.33656637997765054,-0.09609063352160338,-0.35138802111624295,-0.24531460894605517,0.9472742919805015,0.2742303138086619,318,1030,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'Complutense University Of Madrid', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'Deutsche Bank Sae', 'start_date': 'January 2022', 'end_date': 'October 2022', 'role': 'Administrative Assistant', 'duration': '9 months', 'duration_months': 9}, {'institution': 'Deutsche Auslandsschule', 'start_date': 'May 2016', 'end_date': 'August 2021', 'role': 'Head Of Administration', 'duration': '5 years, 3 months', 'duration_months': 63}, {'institution': 'Chamber Of Crafts For Swabia', 'start_date': 'April 1987', 'end_date': 'December 1997', 'role': 'Consultant In Development', 'duration': '10 years, 8 months', 'duration_months': 128}]","['English', 'Commissioning', 'Business To Business', 'Portuguese', 'Castilian', 'Commercial Spirit', 'Iptv', 'Sap', 'Communication', 'Agile', 'Management', 'Problem Resolutiion', 'Strategic Planning', 'Communications', 'Marketing Analysis', 'Electronics', 'Office Suite', 'Critical Thinking', 'Sales', 'Customer Support', 'Planning', 'Tableau (Business Intelligence Software)', 'Marketing Strategies', 'Technical Support', 'Indicators', 'Distributed Temperature Sensing (Dts)', 'Billing', 'Microsoft Office', 'Swidish', 'Leadership', 'Negotiation']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,35,0,ManNo,"[{'institution': 'Deutsche Bank Sae', 'start_date': 'January 2022', 'end_date': 'October 2022', 'role': 'Administrative Assistant', 'duration': '9 months', 'duration_months': 9}]",9,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade']",1,1,1
